,Food Item ID,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler,Latest revision in version,WATER(g),FAT(g),FATCE(g),FAT-(g),FASAT(g),FAMS(g),FAPU(g),FAUN(g),FATRN(g),XFA (internal use),FACID(g),FAPUN3(g),FAPUN6(g),FAPUN9(g),FAPUCN3(g),FAPULCCN3(g),FAPUCN6(g),FAPUCN9(g),FAN3(g),FAN6(g),F4D0(g),F6D0(g),F8D0(g),F9D0(g),F10D0(g),F11D0(g),F12D0(g),F13D0(g),F14D0(g),F14D0I(g),F15D0(g),F15D0I(g),F16D0(g),F16D0I(g),F16D0AI(g),F17D0(g),F17D0I(g),F17D0AI(g),F18D0(g),F19D0(g),F20D0(g),F21D0(g),F22D0(g),F23D0(g),F24D0(g),F12D1(g),F14D1N9(g),F14D1N7(g),F14D1N5(g),F14D1N3(g),F14D1(g),F15D1N9(g),F15D1N7(g),F15D1(g),F16D1N11(g),F16D1N9(g),F16D1TN7(g),F16D1N7(g),F16D1(g),F17D1N9(g),F17D1N8(g),F17D1N7(g),F17D1N5(g),F17D1(g),F18D1CN11(g),F18D1N11(g),F18D1CN9(g),F18D1TN9(g),F18D1N9(g),F18D1CN7(g),F18D1N7(g),F18D1N6(g),F18D1N5(g),F18D1T(g),F18D1(g),F19D1N11(g),F19D1N9(g),F20D1CN11(g),F20D1N11(g),F20D1N9(g),F20D1N8(g),F20D1N7(g),F20D1T(g),F20D1(g),F22D1N11(g),F22D1N9(g),F22D1T(g),F22D1(g),F24D1N9(g),F24D1(g),F16D2N7(g),F16D2N6(g),F16D2N4(g),F16D2(g),F18D2CN6(g),F18D2TTN6(g),F18D2TN6(g),F18D2N6(g),F18D2N5(g),F18D2N4(g),F18D2T(g),F18D2(g),F20D2N9(g),F20D2N6(g),F20D2C(g),F20D2(g),F22D2N6(g),F22D2C(g),F22D2(g),F16D3N4(g),F16D3N3(g),F16D3(g),F18D3CN6(g),F18D3N6(g),F18D3N4(g),F18D3CN3(g),F18D3TN3(g),F18D3N3(g),F18D3(g),F20D3N9(g),F20D3N6(g),F20D3N3(g),F20D3(g),F22D3N6(g),F22D3N3(g),F16D4N4(g),F16D4N3(g),F16D4N1(g),F16D4(g),F18D4N3(g),F18D4N1(g),F18D4(g),F20D4CN6(g),F20D4N6(g),F20D4N3(g),F20D4(g),F22D4N6(g),F22D4N3(g),F22D4(g),F20D5CN3(g),F20D5N3(g),F20D5(g),F21D5N3(g),F21D5(g),F22D5N6(g),F22D5N3(g),F22D5(g),F22D6CN3(g),F22D6N3(g),F22D6(g),F18D1N7_A_F18D1N9(g),F18D1N11_A_F20D1N9(g),F20D1N9_A_F20D1N11(g),F20D4N6_A_F22D1(g),F22D1N9_A_F22D1N11(g),F20D1N11_A_F20D1N13(g),F22D1N11_A_F22D1N13(g),Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248
20,901323.0,Finfish,Vietnam (samples obtained from Italian markets),F,13.0,PGS ,,"Sutchi catfish, boneless skinless fillet, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,1,FA converted using XFA,2008.0,fi12,DR,1.0,83.57,1.84,,,0.704554444,0.545766096,0.24471346,,,0.855282608695652,,0.069715796,0.174840292,,,,,,,,,,,,,,0.001731092,0,0.075066444,,0.002832696,,0.443631668,,,0.002675324,,,0.175784524,,0.00236058,0.000472116,,,,,,,0.000472116,,,,,,,,,0.025809008,,,,,,,,,,,0.488010572,,0.014478224,,,,,,,,,0.01652406,,,,,,0.000472116,,,,,,,,,,,,0.123851764,,,,,,0.0078686,,,,,,,,,,0.004091672,,,,0.006924368,,,,,,,,,,,,0.001101604,,,,0.033205492,0.005822764,,,,,,0.009127576,,,,,0.010543924,,,0.042018324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,901324.0,Finfish,Vietnam,F,13.0,PGS,Tra,"Sutchi catfish, farmed (conventionally), fillet, glazed, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,,,2010.0,fi13,DR,1.0,82.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,901325.0,Finfish,Vietnam,F,13.0,PGS,Tra,"Sutchi catfish, farmed (conventionally), skinless fillet, glazed, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,,FA converted using XFA,2010.0,fi13,DR,1.0,82.7,2.9,,,0.9763887,0.9892022,0.6124853,,,0.883689655172414,,0.0999453,0.51254,,,,,,,,,,,,,,,,0.09302601,,0.00538167,,0.68962257,,,0.02203922,,,0.16555042,,,,,,,,,,,,,,,,,,,,0.01998906,,,,,,,,,,,0.02972732,,,,,0.90488937,,,0.03510899,,,,,,,,,,,,,,,,,,,,0.45923584,,,,,,,,,,,,,,,,,,,,0.01922025,,,,,,,,,,,,,,,,0.03972185,,,0.01306977,,,,0.00717556,,,,,,,,0.0743183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,901326.0,Finfish,Vietnam,F,13.0,PGS,Tra,"Sutchi catfish, farmed (conventionally), skinless fillet, glazed, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,,FA converted using XFA,2010.0,fi13,DR,1.0,82.2,1.7,,,0.5426056,0.5570366,0.3434578,,,0.848882352941177,,0.0808136,0.2626442,,,,,,,,,,,,,,,,0.04516903,,0.00303051,,0.38213288,,,0.00389637,,,0.10779957,,,,,,,,,,,,,,,,,,,,0.01342083,,,,,,,,,,,0.01847168,,,,,0.50335328,,,0.02222374,,,,,,,,,,,,,,,,,,,,0.22050568,,,,,,,,,,,,,,,,,,,,0.0086586,,,,,,,,,,,,,,,,0.03218113,,,0.01039032,,,,0.0057724,,,,,,,,0.06623829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,901327.0,Finfish,Vietnam,F,13.0,PGS,Tra,"Sutchi catfish, farmed (conventionally), skinless fillet portions, glazed, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,,,2010.0,fi13,DR,1.0,83.3,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,901328.0,Finfish,Vietnam,F,13.0,PGS,Tra,"Sutchi catfish, farmed (conventionally), skinless fillet, glazed, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,,,2010.0,fi13,DR,1.0,83.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,901329.0,Finfish,Vietnam,F,13.0,PGS,Tra,"Sutchi catfish, farmed (conventionally), skinless fillet, glazed, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,,,2010.0,fi13,DR,1.0,82.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,901330.0,Finfish,Vietnam,F,13.0,PGS,Tra,"Sutchi catfish, farmed (organically), skinless fillet without belly flaps, glazed, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,,FA converted using XFA,2010.0,fi13,DR,1.0,79.9,1.9,,,0.6241751,0.6062484,0.3943874,,,0.857736842105263,,0.0945226,0.2998648,,,,,,,,,,,,,,,,0.05426901,,0.00407425,,0.44034494,,,0.00570395,,,0.12027186,,,,,,,,,,,,,,,,,,,,0.01548215,,,,,,,,,,,0.02004531,,,,,0.55360909,,,0.01645997,,,,,,,,,,,,,,,,,,,,0.26091497,,,,,,,,,,,,,,,,,,,,0.01939343,,,,,,,,,,,,,,,,0.03014945,,,0.00863741,,,,0.00554098,,,,,,,,0.0700771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,901331.0,Finfish,Vietnam,F,13.0,PGS,Tra,"Sutchi catfish, farmed (organically), skinless fillet without belly flaps, glazed, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,,,2010.0,fi13,DR,1.0,80,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,901332.0,Finfish,Vietnam,F,13.0,PGS,Tra,"Sutchi catfish, farmed (organically), skinless fillet without belly flaps, glazed, frozen",r,Pangasius hypophthalmus,Striped catfish,Pangasius hypophthalmus,,,,,2010.0,fi13,DR,1.0,80.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,901333.0,Finfish,Unknown,F,13.0,ITP,,"Channel catfish, farmed, skinless fillet, raw",r,Ictalurus punctatus,Channel catfish,Ictalurus punctatus,,fillet yields range from 24.3%-30.2% (from dressed fish),,,1998.0,fi14,DR,1.0,78.8,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,901334.0,Finfish,Unknown,F,13.0,ITP,,"Channel catfish, farmed, skinless fillet, raw",r,Ictalurus punctatus,Channel catfish,Ictalurus punctatus,,fillet yields range from 24.3%-30.2% (from dressed fish),,,1998.0,fi14,DR,1.0,78.3,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,901335.0,Finfish,Unknown,F,13.0,ITP,,"Channel catfish, farmed, skinless fillet, raw",r,Ictalurus punctatus,Channel catfish,Ictalurus punctatus,,fillet yields range from 24.3%-30.2% (from dressed fish),,,1998.0,fi14,DR,1.0,78.1,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,901336.0,Finfish,Unknown,F,13.0,ITP,,"Channel catfish, farmed, skinless fillet, microwave heating",p,Ictalurus punctatus,Channel catfish,Ictalurus punctatus,,"fillets coated with enriched white cornmeal; fried in Mazola corn oil, ratio 4-6g meat/ 100ml oil; fillet yields range from 24.3%-30.2% (from dressed fish)",,,1998.0,fi14,DR,1.0,76.3,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,901337.0,Finfish,Unknown,F,13.0,ITP,,"Channel catfish, farmed, skinless fillet, oven baking",p,Ictalurus punctatus,Channel catfish,Ictalurus punctatus,,fillet yields range from 24.3%-30.2% (from dressed fish),,,1998.0,fi14,DR,1.0,75.1,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,901338.0,Finfish,Unknown,F,12.0,TLN,,"Nile tilapia, farmed, fillet, raw",r,Oreochromis niloticus,Nile tilapia,Oreochromis niloticus,,"commercial diet of fish (Aceitera la Junta, S.A.): 9.87% moisture, 35.9% protein, 14.65% lipid, 10.4% ash",,FA converted using XFA,2007.0,fi15,DR,1.0,76.3,,0.97,,,,,,,0.785577319587629,,,,,,,,,,,,,,,,,,,0.07391497,,,,0.20040863,,,,,,0.053721705,,0.004419658,,,,,,,,,,,,,,,,,0.028575375,,,,,,,,,,,0.20955275,,,,,,,,,,,0.005257869,,,,,,,,,,,,,,,,,,0.10820542,,,,,,,,,,,,,,,,0.010134733,,,,,,,,,,,,,,,,,,,,0.005791276,,,,,,,0.018516843,,,,,,,,0.033909445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,901339.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,13.0,MDI,Barbado,"Flatwhiskered catfish, wild, skinless, boneless fillets, raw",r,Pinirampus pinirampu,Flatwhiskered catfish,Pinirampus pinirampu,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,19.75,,,7.80032876398337,,2.43499411692739,1.08882135387721,,0.925759493670886,,1.92021093898363,,,,,,,,,,,,,,,,,0.389639021653743,,,,5.52799803963379,,,,,,1.88269170269583,,,,,,,,,,,,,,,,,,,1.86318507298362,,,,,,,,,,,5.09642069222841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514783177943765,,,,,,,,,,,,,,,,,,,,0.448678838507457,,,,0.503999621434677,,,,,,,,,,,,,,,,,,,0.284944427029078,,,,,,,,0.682588052012412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,901340.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,11.0,FCP,Carpa,"Common carp, wild, skinless, boneless fillets, raw",r,Cyprinus carpio,Common carp,Cyprinus carpio,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,1.19,,,0.25379851721707,,0.193524426472147,0.0515902895290997,,0.812831932773109,,0.0349473030813152,,,,,,,,,,,,,,,,,,,,,0.167049191846161,,,,,,0.0557109394423818,,0.0310383859285271,,,,,,,,,,,,,,,,,0.0634971725602495,,,,,,,,,,,0.404859594221434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140878556256426,,,,,,0.0176985671344054,,,,,,,,,,,,,,0.0209067788806916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0140405242006236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,901341.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,13.0,,Cascudo abacaxi,"wild, skinless, boneless fillets, raw",r,Megaloancistrus aculeatus,,Loricariidae,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,0.7,,,0.185520277662266,,0.0952461418578958,0.0805128291318968,,0.728714285714286,,0.0220095979917782,,,,,,,,,,,,,,,,,0.00535477506816601,,,,0.0920686504756855,,,,,,0.0516109106298865,,0.0364859414885285,,,,,,,,,,,,,,,,,0.0262728403357726,,,,,,,,,,,0.122547911012168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0123579028226239,,,,,,0.0608786410434937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0220095979917782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,901342.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,13.0,DPG,Cascudo cachorro,"Granulated catfish, wild, skinless, boneless fillets, raw",r,Pterodoras granulosus,Granulated catfish,Pterodoras granulosus,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,3.18,,,1.04552763070389,,0.769844736182624,0.16795751413802,,0.888031446540881,,0.52116321948263,,,,,,,,,,,,,,,,,,,,,0.753979515001049,,,,,,0.29154811570284,,,,,,,,,,,,,,,,,,,0.128236823461273,,,,,,,,,,,0.712373295514195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248681516699993,,,,,,,,,,,,,,,,,,,,0.0406794247836655,,,,0.153220267364011,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327263527334954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,901343.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,33.0,LGQ,Corvina,"South American silver croaker, wild, skinless, boneless fillets, raw",r,Plagioscion squamosissimus,South American silver croaker,Plagioscion squamosissimus,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,0.69,,,0.193904175532123,,0.13741522192809,0.0724137249581787,,0.725753623188406,,0.11096738013698,,,,,,,,,,,,,,,,,0.0181111044954353,,,,0.123091185713291,,,,,,0.0527018853233963,,,,,,,,,,,,,,,,,,,0.0486174464846493,,,,,,,,,,,0.0484194310969588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0264478417911103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0587391168920154,,,,,,,,0.0522282632449648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,901344.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,13.0,PLL,Curimba,"Streaked prochilod, wild, skinless, boneless fillets, raw",r,Prochilodus lineatus,Streaked prochilod,Prochilodus lineatus,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,3.68,,,1.49409894394645,,0.665252262832941,0.0807563239847502,,0.894141304347826,,0.439538324052805,,,,,,,,,,,,,,,,,0.0867072479499133,,,,0.990035940264764,,,,,,0.358746309083839,,0.0586094466479385,,,,,,,,,,,,,,,,,0.284953934599445,,,,,,,,,,,0.765378534636409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225713938780136,,,,,,,,,,,,,,,,,,,,0.0816903890926003,,,,0.12903099184402,,,,,,,,,,,,,,,,,,,0.0400095457633608,,,,,,,,0.188807397352824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,901345.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,13.0,SXU,Dourado,"Dorado, wild, skinless, boneless fillets, raw",r,Salminus maxillosus,Dorado,Salminus maxillosus,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,0.88,,,0.346120280383983,,0.210679363358548,0.0193362005257732,,0.7705,,0.150188423757644,,,,,,,,,,,,,,,,,0.0166584696684686,,,,0.266611137337991,,,,,,0.0628506733775236,,,,,,,,,,,,,,,,,,,0.0356102606796047,,,,,,,,,,,0.0662938950520911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0340864035367312,,,,,,,,,,,,,,,,0.0264045360641733,,,,,,,,0.0562461801166955,,,,,,,,0.0128244905852485,,,,,,,,,,,0.0327061288911066,,,,,,,,0.048411624164593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,901346.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,13.0,HBY,Jurupoca,"wild, skinless, boneless fillets, raw",r,Hemisorubim plathyrhinchos,,Hemisorubim platyrhynchos,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,2.98,,,0.994205946226786,,1.17710728661372,0.000523207328174548,,0.885013422818792,,0.599180809322396,,,,,,,,,,,,,,,,,,,,,0.699508784290306,,,,,,0.294697161936481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465503559831323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57792647729132,,,,,,,,,,,,,,,,,,,,,,,,0.201190400420537,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39799040890186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,901347.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,13.0,MDM,Mandi,"wild, skinless, boneless fillets, raw",r,Pimelodus maculatus,,,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,5.5,,,1.98462092979968,,0.535059107069541,0.14421573393893,,0.907,,0.31779042401888,,,,,,,,,,,,,,,,,,,,,1.38880965791178,,,,,,0.466315935612539,,0.129495336275357,,,,,,,,,,,,,,,,,0.326557992973813,,,,,,,,,,,1.99804623621804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217268683050661,,,,,,,,,,,,,,,,,,,,0.0998594906483914,,,,0.122365593801228,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0955653395692598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,901348.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,13.0,CSO,Pacu,"Pirapatinga, wild, skinless, boneless fillets, raw",r,Colossoma mitrei,Pacu,Piaractus mesopotamicus,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,18.31,,,7.44367663686227,,1.26804978378241,0.232599370951481,,0.925190060076461,,0.2352378480787,,,,,,,,,,,,,,,,,2.59124215478259,,,,3.59538039873141,,,,,,1.05050199700509,,0.206552086343181,,,,,,,,,,,,,,,,,1.14782192701417,,,,,,,,,,,6.84808228138967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03281193570371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2352378480787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,901349.0,Finfish,"Brazil (samples from fish markets in Maringá, Paraná, Brazil)",,13.0,,Piapara,"wild, skinless, boneless fillets, raw",r,Leporinus elongatus,,Anostomidae,,,,"FA not specified - summed up, entered as <FAUN>; FAME converted using ShF and XFA",1995.0,fi17,DR,1.0,,9.17,,,2.8368684411876,,0.579684017970032,0.622176812689893,,0.917405670665213,,0.17921019708788,,,,,,,,,,,,,,,,,0.161747208139443,,,,1.97179102382142,,,,,,0.513614335262677,,0.189715873964059,,,,,,,,,,,,,,,,,0.82446020348221,,,,,,,,,,,3.54942052467026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173618630448225,,,,,,0.226855190433927,,,,,,,,,,,,,,0.0977324015730095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0814777955148704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
